Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Instant fuel economy (MPG), Fuel rate (gal/hr), Input voltage read by the scan tool (V), Engine Power (hp), Trip Distance (miles), Trip Fuel (gal), Trip Duration (min), Hard Brake Count, Hard Accel Count, Idling Count, Seconds Idling (sec), Accel X (ft/s²), Accel Y (ft/s²), Accel Z (ft/s²), Accel (Grav) X (ft/s²), Accel (Grav) Y (ft/s²), Accel (Grav) Z (ft/s²), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Intake air temperature (°F), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V), Distance traveled while MIL is activated (miles), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Torque (lb•ft), Altitude (ft), Bearing (deg), GPS Speed (MPH), Horz Accuracy (ft)
3493.67,41.42183,-92.96407,68.35083,33.56653,2.036279,14.2,27.91965,55.76215,1.415682,58.71032,0,0,3,71.27717,-0.211883,0.249728,-0.9895406,-0.4061436,-0.877113,33.26203,-2.078171,-0.6225433,-0.004928589,1.413403,-269.3463,-22.48329,-34.77779,9.405243,52.54902,192.2,26.87239,1859,37.4,22.35294,0.76,0.705,0,3.064337,-1.015264,-9.11E-16,78.87959,845.3547,116.0984,68.77444,15.14724
3494.665,41.42171,-92.96374,68.97221,34.3033,2.010658,14.3,27.56835,55.77562,1.416047,58.72604,0,0,3,71.27717,-0.923148,0.3321621,0.2388144,0.9227858,-1.036231,31.79363,-0.2524414,0.03027344,0.8398285,1.37592,-269.7697,-21.07494,-35.92968,10.54492,50.98039,192.2,26.57709,1864,37.4,22.35294,0.625,0.705,0,3.025779,-1.160302,0.6482134,77.67817,843.7612,116.0984,69.08141,15.17578
3495.669,41.42159,-92.96341,68.97221,34.21128,2.016066,14.3,27.6425,55.79542,1.416644,58.73974,0,0,3,71.27717,1.336083,-0.4733755,-1.813816,-1.25821,-0.3815884,33.92404,-0.5445862,0.897293,0.3137054,1.417021,89.93859,-21.39577,-36.94033,11.19571,52.15686,192.2,26.57709,1875,37.4,23.52941,0.055,0.685,0,3.033918,-1.160302,0.6482134,77.43016,842.5377,116.1402,69.26425,15.17178
3496.67,41.42146,-92.96307,69.59357,36.16205,1.924492,14.3,26.38692,55.82419,1.417454,58.76421,0,0,3,71.27717,0.6263109,0.006985981,-3.351768,-0.637454,-0.6055322,35.37329,1.613007,1.156525,0.3887939,1.178076,-269.9594,-21.44131,-37.70972,10.43359,38.43137,192.2,25.10059,1879,37.4,18.82353,0.055,0.685,0,2.896111,-1.885491,0.5746211,73.75578,841.965,116.1402,69.52357,15.15608
3497.668,41.42134,-92.96274,69.59357,35.42475,1.964546,14.3,26.93612,55.83737,1.41785,58.77795,0,0,3,71.27717,-1.345794,1.648654,-3.452307,1.530282,-2.267431,35.71608,-3.967834,-1.951447,0.5273438,1.181788,89.99867,-20.23181,-38.19087,10.47925,41.96078,192.2,25.69119,1897,37.4,20.78431,0.055,0.625,0,2.956388,-1.595415,0.5746211,74.57645,841.6512,116.4797,69.60732,15.14499
3498.671,41.42121,-92.9624,69.59357,33.919,2.051758,14.3,28.13188,55.85651,1.41842,58.79334,0,0,3,71.27717,-0.6962758,-0.7159702,-0.6313519,2.106348,0.07955897,32.7282,-0.6576691,0.835556,1.709152,0.8619145,-269.9968,-21.60936,-35.19398,8.645172,42.35294,192.2,26.57709,1891,37.4,20,0.625,0.665,0,3.08763,-1.160302,-9.11E-16,78.13422,839.9641,116.9538,69.88815,15.13371
3499.669,41.42108,-92.96207,69.59357,41.38373,1.681665,14.2,23.0575,55.8707,1.418739,58.8059,0,0,3,71.27717,-0.3610179,-0.9286883,-0.5637493,1.870618,0.7528636,33.38825,2.354675,4.091293,1.798813,1.12916,-269.6886,-23.3855,-36.0428,10.60349,32.54902,192.2,21.85227,1884,37.4,15.29412,0.82,0.665,0,2.530688,-3.480906,-9.11E-16,64.27844,839.5274,118.9241,69.73203,15.12678
3500.668,41.42094,-92.96175,69.59357,55.8868,1.24526,14.2,17.07389,55.88608,1.419022,58.81816,0,0,3,71.27717,-0.5500655,0.667236,-0.7102789,2.288057,-0.4871759,32.87996,-1.458115,-3.053726,2.316208,0.4330461,89.33683,-24.01598,-37.92432,12.17999,23.92157,192.2,16.24155,1888,37.4,11.76471,0.78,0.665,0,1.873954,-6.236623,-9.11E-16,47.49683,838.4023,120.197,69.18452,15.15221
3501.671,41.42079,-92.96144,69.59357,133.3592,0.5218505,14.2,7.15515,55.89956,1.41912,58.83462,0,0,3,71.27717,0.7784877,0.06512369,0.7438132,1.565151,0.007366571,31.52991,1.785522,1.168991,2.698074,0.3201699,87.74014,-23.68938,-38.09312,11.55875,14.5098,192.2,6.791923,1842,37.4,12.15686,0.82,0.035,0,0.7853174,-10.87783,-9.11E-16,20.40155,836.8736,123.2106,68.7554,15.17212
3502.669,41.42064,-92.96114,68.35083,64.81647,1.054529,14.3,14.45876,55.9356,1.419524,58.86239,0,0,3,71.27717,0.7348069,0.01391546,0.3489664,1.725251,-0.4665495,31.89824,1.871567,1.254425,1.790634,0.6901801,86.95308,-23.82913,-38.99939,12.02332,49.01961,192.2,13.87915,1960,37.4,20,0.86,0.88,0,1.586929,-7.396924,-1.004704,38.74442,837.0173,124.8255,68.42513,15.1994
3503.669,41.42048,-92.96084,68.35083,32.60479,2.096343,14.3,28.74319,55.95019,1.419962,58.87536,0,0,3,71.27717,-2.208324,1.401625,-0.09300033,4.684648,-2.247295,32.28228,-1.453217,-1.211548,2.641006,1.080271,86.91134,-24.89738,-39.5327,12.04474,59.21569,192.2,26.28179,1937,37.4,23.13725,0.8,0.86,0,3.154725,-1.30534,-0.6017779,77.93624,835.9687,127.4235,68.71525,15.23373
3504.668,41.4203,-92.96055,68.97221,37.98688,1.815685,14.2,24.89506,55.96586,1.420363,58.88902,0,0,3,71.27717,-0.5982423,1.165143,-0.8661627,2.956942,-2.201622,33.18346,0.3554077,1.670593,1.810959,1.574514,86.60728,-24.97104,-40.3141,12.00107,57.2549,192.2,23.03348,1884,37.4,19.60784,0.095,0.82,0,2.732371,-2.900755,0.5573001,69.40109,835.6063,129.4435,69.45353,15.25819
3505.663,41.42012,-92.96027,68.97221,35.01529,1.969774,14.2,27.00779,55.98378,1.420874,58.90342,0,0,3,71.27717,-0.3943065,-0.03024357,0.8074659,2.453068,-1.10695,31.67184,-1.700684,-3.193192,2.140182,1.872937,86.65416,-25.74486,-41.71869,7.933929,68.23529,192.2,25.69119,1890,37.4,23.52941,0.055,0.78,0,2.964255,-1.595415,0.5573001,75.05184,833.7009,130.758,69.69297,15.29465
3506.673,41.41993,-92.95999,70.21494,34.69781,2.023613,14.3,27.74598,56.01478,1.421787,58.93022,0,0,3,71.27717,0.8159066,0.2443033,-1.691756,1.224324,-1.119719,34.23688,-0.2341919,-0.6353759,2.157364,2.05343,85.78349,-24.98581,-40.1757,10.0054,52.15686,192.2,26.28179,1906,37.4,21.17647,0.31,0.745,0,3.045275,-1.30534,1.153873,76.45594,832.4971,133.2706,70.22787,15.3471
3507.667,41.41973,-92.95972,70.21494,34.06025,2.061492,14.2,28.26535,56.02975,1.422205,58.94421,0,0,3,71.27717,1.130583,1.044543,1.061442,1.034758,-1.935444,31.16993,1.796661,0.3379974,1.347443,2.128883,85.00278,-24.59676,-40.86686,10.77393,54.90196,192.2,26.57709,1915,37.4,23.52941,0.545,0.745,0,3.102278,-1.160302,0.5188763,77.52105,830.1815,134.5313,70.48318,15.40876
3508.664,41.41953,-92.95945,70.21494,33.52765,2.09424,14.2,28.71436,56.04826,1.422758,58.96033,0,0,3,71.27717,0.1456546,0.535008,-3.304941,0.4090903,-1.23562,35.70577,0.3481445,0.1034698,-0.1608734,1.897009,85.53184,-25.03227,-42.76101,9.041718,55.29412,192.2,26.87239,1914,37.4,23.13725,0.525,0.725,0,3.15156,-1.015264,-1.00E-15,78.79366,829.3744,135.4078,70.97149,15.37315
3509.669,41.41933,-92.95918,70.21494,34.29899,2.047143,14.3,28.06861,56.06486,1.423241,58.97438,0,0,3,71.27717,0.2296146,-1.752647,-1.953466,0.2568478,1.12021,34.00311,-1.941101,-3.583313,0.6547089,1.613276,86.71451,-25.07713,-40.54974,10.28738,50.19608,192.2,26.28179,1911,37.4,22.35294,0.705,0.725,0,3.080685,-1.30534,-1.00E-15,77.14259,828.6189,135.5393,71.10123,15.4263
3510.67,41.41912,-92.95892,70.83632,36.71975,1.929107,14.3,26.4502,56.08119,1.423714,58.98912,0,0,3,71.27717,0.2881036,0.4436708,-0.01190333,-0.2833674,-0.9979249,31.911,0.2049408,-0.4571075,0.2857971,1.33127,87.57326,-24.86453,-41.11888,10.96463,41.17647,192.2,24.80528,1917,37.4,20,0.055,0.725,0,2.903056,-2.030528,0.5492185,72.46709,828.7657,135.5082,71.06438,15.41788
3511.668,41.41892,-92.95866,70.83632,38.43506,1.843013,14.3,25.26975,56.09812,1.424157,59.00314,0,0,3,71.27717,-0.7081527,-0.5934607,-1.891958,0.5647705,0.0928188,33.94172,-1.193878,-0.5890503,0.4330597,1.031416,88.59779,-24.68945,-41.90329,10.97748,37.64706,192.2,23.62408,1917,37.4,19.60784,0.645,0.725,0,2.773496,-2.610679,0.5492185,69.23297,827.6937,135.4977,71.08128,15.39908
3512.672,41.41872,-92.95839,70.83632,35.69768,1.984339,14.3,27.2075,56.13104,1.425041,59.03012,0,0,3,71.27717,0.05504233,1.258312,-3.360334,-0.4356099,-1.758155,36.07655,-2.488007,-2.666504,0.4278717,1.298371,88.79783,-26.20358,-40.68334,8.629852,40.78431,192.2,25.39589,1918,37.4,20.78431,0.055,0.725,0,2.986174,-1.740453,-1.00E-15,74.50305,826.6244,135.6485,71.20988,15.39898
3513.67,41.41851,-92.95812,70.83632,34.14669,2.074471,14.3,28.4433,56.1475,1.425523,59.04031,0,0,3,71.27717,-2.190175,-0.999794,-1.153238,2.074426,0.4557452,33.87346,-0.02580261,1.194962,0.06269836,1.510283,89.19791,-24.89447,-41.86887,11.05066,47.45098,192.2,26.57709,1931,37.4,22.35294,0.76,0.725,0,3.12181,-1.160302,-1.00E-15,77.36274,826.3279,135.6485,71.22842,15.38247
3514.67,41.41831,-92.95786,70.83632,33.9168,2.088532,14.2,28.63609,56.16042,1.425916,59.05546,0,0,3,71.27717,-0.2695318,-2.122386,0.2372523,0.309396,1.547471,32.43845,0.1392365,0.3238373,0.1863403,1.578503,89.31418,-25.31401,-42.91659,10.36035,47.05882,192.2,26.57709,1930,37.4,22.7451,0.055,0.705,0,3.142969,-1.160302,-1.00E-15,77.92745,828.0956,135.6041,71.15487,15.38414
3515.67,41.41811,-92.9576,70.83632,34.00485,2.083124,14.3,28.56194,56.19226,1.426887,59.08218,0,0,3,71.27717,0.7159768,1.12199,-2.656444,-0.7808565,-1.743422,35.28195,-2.932175,-1.119171,0.1813965,1.68434,89.49313,-25.72166,-42.90028,7.480225,49.01961,192.2,26.57709,1918,37.4,21.96078,0.095,0.705,0,3.134831,-1.160302,-1.00E-15,78.21197,828.7071,135.6035,70.95167,15.40098
3516.673,41.4179,-92.95733,70.83632,34.53036,2.051421,14.3,28.12727,56.20811,1.427311,59.09374,0,0,3,71.27717,0.529135,0.596743,-0.9572663,-0.8790775,-1.214502,34.15388,-1.924377,-0.3989105,0.08537292,2.289127,89.83447,-26.46158,-41.03673,9.999359,49.80392,192.2,26.28179,1920,37.4,22.35294,0.725,0.705,0,3.087123,-1.30534,-1.00E-15,76.94145,830.8303,135.5919,70.80045,15.42076
3517.669,41.4177,-92.95707,70.21494,34.19181,2.05356,14.3,28.1566,56.22161,1.427742,59.1099,0,0,3,71.27717,-0.7814264,1.227241,1.396213,0.4680228,-1.814141,31.40713,1.326675,0.3679352,0.1796875,2.065797,89.85142,-24.64552,-41.95705,10.3364,47.45098,192.2,26.28179,1913,37.4,21.17647,0.76,0.705,0,3.090343,-1.30534,-0.6580511,77.30352,832.7094,135.6436,70.41961,15.38805
3518.669,41.4175,-92.95681,70.21494,34.70689,2.023084,14.3,27.73873,56.24307,1.428341,59.12461,0,0,3,71.27717,-0.5164196,-1.870283,1.552376,0.5799947,1.254282,30.58944,-0.3317413,-0.8225861,0.002288818,1.978101,89.88104,-24.72798,-42.40508,10.54556,45.09804,192.2,25.98649,1901,37.4,21.96078,0.135,0.705,0,3.044479,-1.450377,-0.6580511,76.63701,833.4207,135.6436,69.86369,15.37491
3519.674,41.4173,-92.95655,69.59357,33.84763,2.056084,14.2,28.1912,56.25887,1.428845,59.13901,0,0,3,71.27717,-1.14184,0.7935014,-0.8207811,1.140345,-1.439428,33.35534,1.587753,3.176392,0.3498688,2.258036,89.79999,-23.6852,-43.75806,10.72318,46.27451,192.2,26.57709,1886,37.4,21.17647,0.175,0.705,0,3.09414,-1.160302,-0.5577,78.50656,837.0395,135.6436,69.34649,15.36284
3520.67,41.41711,-92.95629,68.35083,101.1125,0.6759877,14.3,9.268542,56.28892,1.42938,59.16532,0,0,3,71.27717,-1.50514,0.01581686,-0.6875538,1.692838,0.03044849,32.43059,0.803421,3.186218,0.4042664,1.469694,89.75728,-24.4595,-43.84483,10.77628,15.29412,192.2,8.85903,1843,37.4,12.54902,0,0.075,0,1.017274,-9.862566,-1.156829,26.41315,838.5363,135.63,68.25071,15.35188
3521.669,41.41691,-92.95604,67.10809,151.4967,0.4429672,14.3,6.073573,56.30636,1.429491,59.17865,0,0,3,71.27717,0.5599522,0.441638,-0.5279563,-0.6620092,0.1748333,32.63833,1.711655,2.712372,0.01225281,0.5986431,89.93022,-25.08607,-43.80164,10.57663,13.72549,192.2,5.90602,1806,37.4,12.15686,0,0,0,0.6666083,-11.31294,-1.551609,17.66284,841.7539,135.577,66.83793,15.34302
3522.669,41.41672,-92.9558,66.48672,161.2305,0.4123705,14.3,5.654058,56.31802,1.429567,59.19233,0,0,3,71.27717,1.519944,-0.8337461,-3.246547,-1.967366,1.274417,35.23382,-0.1633148,0.6291504,0.2986298,0.3300255,89.82,-26.17372,-43.60892,6.992157,13.72549,192.2,5.610719,1778,37.4,12.54902,0.625,0,0,0.6205642,-11.45798,-1.69553,16.70177,843.6086,135.7456,65.65101,15.33861
3523.671,41.41654,-92.95555,65.24397,127.2275,0.5128133,14.3,7.03124,56.33352,1.429688,59.20361,0,0,3,71.27717,-0.1463138,-0.9670569,-1.547958,0.314307,1.328438,33.47566,0.8808899,2.113861,0.2064056,-0.1103216,89.77818,-24.1263,-43.54474,10.20709,16.47059,192.2,7.087224,1755,37.4,11.37255,0.86,0.055,0,0.7717175,-10.73279,-1.78784,21.04209,845.5488,135.7456,64.35314,15.32451
3524.668,41.41636,-92.95531,63.37986,162.0407,0.3911355,14.2,5.362902,56.36158,1.429858,59.23097,0,0,3,71.27717,0.4267044,-1.478917,0.2269081,0.05303931,2.15595,31.39485,1.12999,-0.8488312,0.992691,-0.6454391,89.60264,-24.95181,-42.11378,10.55917,13.72549,192.2,5.610719,1706,37.4,11.76471,0.82,0.88,0,0.5886083,-11.45798,-1.682571,16.5103,846.5857,135.8757,63.14006,15.31865
3525.67,41.41618,-92.95509,62.13712,159.5152,0.3895372,14.5,5.340987,56.3744,1.429942,59.24432,0,0,3,71.27717,-2.162642,-1.075052,-0.7862238,3.757933,1.82691,33.09015,2.602844,3.644699,1.315216,-0.8660328,88.73544,-26.47122,-42.03435,8.684479,14.11765,192.2,5.610719,1678,37.4,11.76471,0,0.82,0,0.586203,-11.45798,-2.24139,16.71721,848.4236,135.8757,61.68414,15.30768
3526.666,41.416,-92.95487,60.89438,158.9335,0.3831438,14.5,5.253328,56.38778,1.430028,59.25705,0,0,3,71.27717,1.328613,0.09354573,-1.607128,-0.07906786,0.9011772,33.41329,-0.7863464,-1.443558,1.180374,-1.519773,88.01501,-25.66905,-42.80604,11.19653,13.33333,192.2,5.610719,1644,37.4,11.76471,0,0,0,0.5765818,-11.45798,-2.378807,16.78289,848.6774,136.0685,59.9239,15.30258
3527.669,41.41583,-92.95466,59.65163,158.9098,0.3753805,14.4,5.146883,56.40058,1.430103,59.27002,0,0,3,71.27717,3.669537,-3.738296,6.391864,-2.704514,5.697797,25.16961,-3.32634,-2.743103,1.164932,-1.743176,88.4144,-25.20055,-42.88586,11.49811,13.33333,192.2,5.610719,1611,37.4,11.76471,0,0,0,0.564899,-11.45798,-2.33219,16.77965,848.9286,136.0685,58.35217,15.3099
3528.669,41.41566,-92.95445,56.54478,158.2371,0.3573421,14.5,4.899558,56.42616,1.430272,59.29567,0,0,3,71.27717,1.282843,-2.087304,4.538005,-1.124139,4.64536,27.14974,-0.1018677,-2.739441,0.3412018,-1.540419,89.06871,-25.17017,-42.10495,11.26193,13.33333,192.2,5.610719,1517,37.4,11.76471,0,0,0,0.5377536,-11.45798,-2.975,16.96311,847.6178,135.0742,55.80154,15.32582
3529.664,41.4155,-92.95426,55.30204,159.6562,0.3463821,14.5,4.749284,56.4378,1.430341,59.308,0,0,3,71.27717,1.622205,0.2833933,-0.2811423,-2.141217,2.513965,32.40506,2.518524,-0.6739502,-0.1188202,-2.042912,89.31228,-26.11427,-42.84023,11.08163,13.72549,192.2,5.610719,1468,37.4,11.76471,0,0,0,0.5212602,-11.45798,-3.168448,16.99167,847.431,135.0742,53.93056,15.30578
3530.668,41.41534,-92.95408,53.43792,151.4528,0.3528355,14.4,4.837768,56.44809,1.430409,59.32062,0,0,3,71.27717,-4.04502,1.359952,-1.323492,3.762353,0.4410121,33.20801,0.5637054,1.295105,0.263916,-2.270732,89.46422,-26.38594,-43.24272,10.72046,13.72549,192.2,5.90602,1426,37.4,11.37255,0,0,0,0.5309718,-11.31294,-3.173455,17.81802,846.7175,139.6442,51.55262,15.31929
3531.667,41.41518,-92.9539,50.33107,151.964,0.3312039,14.4,4.541174,56.46984,1.43055,59.34723,0,0,3,71.27717,-0.7796061,1.658721,-0.4915078,0.3359157,-0.7057175,32.33974,1.192551,2.221481,0.1114502,-2.064645,89.58709,-26.10175,-42.50031,10.88504,14.11765,192.2,5.90602,1358,37.4,11.37255,0,0,0,0.498419,-11.31294,-2.949906,17.56315,846.3383,138.6309,50.49529,15.36455
3532.67,41.41503,-92.95374,49.70969,152.2983,0.3263969,14.4,4.475265,56.4812,1.430624,59.35915,0,0,3,71.27717,0.8856181,0.6631292,-0.8102401,-1.214993,0.06973688,32.89174,0.9421539,-0.1818848,0.3722687,-1.7984,89.85868,-26.01323,-42.78899,11.53802,14.11765,192.2,5.90602,1344,37.4,11.37255,0,0,0,0.491185,-11.31294,-1.957789,17.48854,847.0229,138.807,49.65715,15.3679
3533.672,41.41488,-92.95357,49.08833,151.9612,0.323032,14.5,4.429128,56.49097,1.430693,59.37734,0,0,3,71.27717,0.929772,-0.7155453,-1.547178,-1.175705,1.140345,33.60433,0.2164612,0.772522,1.192474,-1.388947,89.86719,-25.68913,-42.63024,10.18466,13.72549,190.4,5.90602,1328,39.2,11.37255,0,0,0,0.4861213,-11.31294,-1.189426,17.51678,846.318,139.1696,49.04772,15.41288
3534.673,41.41473,-92.95341,48.46695,152.3952,0.3180347,14.5,4.360609,56.50721,1.4308,59.39046,0,0,3,71.27717,-2.848197,0.836898,-1.125906,3.93866,-0.5402152,33.41673,0.7072144,2.883835,2.699448,-1.070377,-269.9701,-26.3455,-42.65105,11.30185,14.11765,190.4,5.90602,1304,39.2,11.37255,0,0,0,0.478601,-11.31294,-1.013693,17.5632,846.4212,140.0625,48.07352,15.42327
3535.672,41.41458,-92.95325,47.84558,153.2103,0.3122871,14.5,4.281803,56.51652,1.430859,59.4045,0,0,3,71.27717,1.99554,-1.17896,1.816311,-0.5058379,1.310759,30.18919,2.766785,1.827713,3.149384,-0.9329895,-269.7573,-28.72762,-43.81239,10.79312,13.72549,190.4,5.90602,1294,39.2,11.37255,0,0,0,0.4699516,-11.31294,-1.028361,17.37907,845.8771,142.2437,47.53978,15.44107
3536.672,41.41442,-92.9531,47.22421,154.297,0.3060605,14.4,4.19643,56.53749,1.430993,59.43043,0,0,3,71.27717,-0.7993922,-0.03209487,1.004844,2.474677,0.3152893,31.2264,0.09346008,3.420883,3.151367,-0.6437292,89.42887,-30.05182,-43.59341,12.47464,14.11765,190.4,5.90602,1265,39.2,11.37255,0,0,0,0.4605814,-11.31294,-0.5664379,17.42302,845.7382,144.3592,47.01764,15.42873
3537.671,41.41426,-92.95296,46.60284,153.8315,0.3029472,14.4,4.153743,56.54926,1.431072,59.44371,0,0,3,71.27717,1.284298,-0.2263156,-0.3956565,0.7189773,0.4606563,32.6457,0.2356415,-0.1189117,3.062317,-0.4760415,88.58179,-30.11952,-44.03857,11.57397,13.72549,190.4,5.90602,1249,39.2,11.37255,0,0,0,0.4558963,-11.31294,-0.5012149,17.46671,846.0593,148.0634,46.59667,15.37752
3538.669,41.4141,-92.95285,45.98147,153.7248,0.2991155,14.5,4.101205,56.55813,1.431132,59.45711,0,0,3,71.27717,2.703004,-2.055502,0.02837048,-1.239057,2.296897,32.42961,0.6284943,-0.7890472,3.265961,-0.4190484,88.03998,-31.38431,-44.39266,11.71045,14.5098,190.4,5.90602,1242,39.2,11.37255,0,0,0,0.45013,-11.31294,-1.156755,17.34299,846.7698,152.6763,46.07112,15.3999
3539.671,41.41394,-92.95274,45.3601,152.5021,0.2974391,14.5,4.07822,56.56755,1.431189,59.4673,0,0,3,71.27717,1.274075,-0.06796376,0.04328994,0.2008618,0.2101928,32.25822,2.259949,2.800507,2.928909,-0.1865157,87.7492,-31.85948,-44.73625,12.13086,14.11765,190.4,5.90602,1228,39.2,11.37255,0,0,0,0.4476073,-11.31294,-1.265095,17.44241,847.6406,156.0728,45.52758,15.38695
3540.67,41.41377,-92.95264,45.3601,146.896,0.3087906,14.4,4.233862,56.57583,1.431248,59.48342,0,0,3,71.27717,-0.6956874,0.5211433,0.4345005,2.072462,-0.2853318,31.84274,-1.726822,-2.405441,2.900864,-0.09301841,87.78667,-33.85147,-45.27305,13.75687,14.5098,190.4,6.201321,1220,39.2,11.37255,0,0,0,0.4646899,-11.16791,-0.6095551,18.22682,847.0396,158.2363,44.80403,15.34312
3541.669,41.4136,-92.95256,44.73873,145.8338,0.306779,14.4,4.20628,56.58933,1.431343,59.50371,0,0,3,71.27717,-0.2473041,0.1666412,-0.5043598,1.753244,-0.09380101,32.96983,-1.999527,-1.808517,3.431366,0.1360978,87.34831,-33.71228,-45.97033,11.91489,14.11765,190.4,6.201321,1199,39.2,11.37255,0,0,0,0.4616626,-11.16791,-0.4193919,18.42524,847.7172,160.4454,44.18967,15.3034
3542.67,41.41344,-92.95249,43.49598,118.7006,0.3664344,14.4,5.024223,56.61215,1.431517,59.52934,0,0,3,71.27717,-0.468275,0.3622972,0.798093,2.007145,-0.4847204,31.46803,0.2315521,-0.5961914,2.535004,0.5165283,86.68903,-33.92763,-45.46926,11.45477,19.21569,190.4,7.677826,1189,39.2,12.54902,0.88,0.035,0,0.5514363,-10.44272,-0.993001,22.19326,848.6151,164.2486,43.73478,15.25999
3543.673,41.41327,-92.95243,43.49598,95.47087,0.4555943,14.3,6.246704,56.62103,1.431611,59.54234,0,0,3,71.27717,0.2873751,0.9260566,0.3478944,1.079939,-1.1649,31.87024,1.680817,-0.983078,1.603943,0.5783406,86.09966,-33.79507,-46.10411,11.99011,22.35294,190.4,9.449632,1214,39.2,12.54902,0.9,0.035,0,0.6856104,-9.572491,-0.5670022,27.02504,849.0768,165.6079,43.57273,15.24741
3544.668,41.4131,-92.95238,43.49598,83.1154,0.5233204,14.3,7.175303,56.63189,1.431741,59.55537,0,0,3,71.27717,0.4229575,-0.3504311,-0.7233819,0.229837,0.1669756,33.01746,-2.307556,-3.193985,0.765564,0.4831505,86.4103,-33.31097,-46.35158,12.66925,24.70588,190.4,10.63084,1180,39.2,12.54902,0.9,0.055,0,0.7875293,-8.99234,-1.37E-15,31.93687,847.3259,166.8421,43.43338,15.24525
3545.671,41.41293,-92.95232,42.87461,139.2248,0.3079524,14.4,4.22237,56.64933,1.431884,59.57915,0,0,3,71.27717,0.1492963,0.3851377,-0.5049749,0.206264,-0.4130191,32.96442,-1.362442,0.3504486,0.2387085,0.3723251,87.1264,-33.00958,-46.37437,11.54022,14.90196,190.4,6.496622,1125,39.2,11.37255,0.9,0.76,0,0.4634285,-11.02287,-0.656134,19.71232,848.2241,166.8421,43.18431,15.23804
3546.668,41.41277,-92.95228,42.87461,144.67,0.2963614,14.4,4.063444,56.65688,1.431941,59.59462,0,0,3,71.27717,-1.410331,0.4310377,-0.06873517,1.505236,-0.2318014,32.41046,0.8057098,1.748734,-0.2652893,0.2406216,87.90299,-33.56625,-46.64771,11.5097,15.29412,190.4,6.496622,1145,39.2,11.37255,0.88,0.88,0,0.4459855,-11.02287,-1.37E-15,18.63901,846.9938,166.8421,42.7498,15.26014
3547.672,41.4126,-92.95223,42.25324,140.083,0.30163,14.4,4.135683,56.66917,1.432025,59.60702,0,0,3,71.27717,-0.2559821,1.712036,1.302873,0.2981006,-0.9252414,30.89884,2.411926,0.09432983,0.006988525,-0.5489553,88.00989,-32.6998,-46.39572,11.57242,15.29412,190.4,6.496622,1133,39.2,11.37255,0.84,0.9,0,0.4539141,-11.02287,-0.4351443,19.17129,846.5001,166.8421,41.89131,15.28973
3548.668,41.41245,-92.95218,41.0105,133.0732,0.3081799,14.4,4.22549,56.68449,1.432142,59.62983,0,0,3,71.27717,0.3007908,0.6269575,-1.672272,0.3771684,0.02160861,33.86658,1.607376,1.626556,0.238327,-0.6361852,87.12064,-31.50995,-46.02586,11.26349,15.68627,190.4,6.791923,1097,39.2,11.37255,0,0.685,0,0.4637709,-10.87783,-1.370286,20.2304,845.3472,166.8421,40.91808,15.30207
3549.672,41.41228,-92.95213,40.38913,133.6853,0.302121,14.4,4.142415,56.69179,1.432199,59.64772,0,0,3,71.27717,-0.7059049,-0.01750832,0.8057957,1.012167,0.6418739,31.35851,-0.2919922,-0.9437103,-0.5190887,-0.6944044,86.50332,-30.49599,-46.61194,11.16528,16.07843,186.8,6.791923,1082,39.2,11.37255,0,0,0,0.4546529,-10.87783,-1.342294,20.10761,845.7138,166.8831,40.18387,15.33147
3550.67,41.41213,-92.95208,39.14639,125.8945,0.310946,14.4,4.263415,56.70525,1.4323,59.6621,0,0,3,71.27717,0.04376432,0.5936096,-0.1092831,0.5068201,0.1041142,32.24496,-1.800095,-1.111862,-2.138397,-0.8727947,85.98792,-28.87924,-46.43958,11.2388,16.07843,186.8,7.087224,1058,39.2,11.37255,0,0,0,0.4679334,-10.73279,-1.437048,21.1644,845.7948,166.2328,39.37688,15.33717
3551.669,41.41198,-92.95202,38.52501,126.7067,0.3040488,14.4,4.168848,56.71251,1.432356,59.67439,0,0,3,71.27717,2.147306,0.02776647,-2.616952,-2.234035,0.6212475,35.10711,-3.261292,-2.055313,-4.191284,-0.7570792,87.73161,-27.7184,-46.09076,10.35132,16.47059,186.8,7.087224,1044,39.2,11.37255,0,0,0,0.4575541,-10.73279,-1.40799,20.97247,845.5028,163.869,38.34903,15.3221
3552.668,41.41184,-92.95195,37.28227,126.9386,0.2937031,14.4,4.026996,56.72764,1.43248,59.69901,0,0,3,71.27717,3.100391,-0.2916901,1.231426,-3.154366,0.8653266,31.63648,-0.8882141,0.000656128,-4.267685,-0.1700639,88.50195,-25.55782,-45.8969,10.93005,16.86275,186.8,7.087224,998,39.2,11.37255,0,0,0,0.4419852,-10.73279,-1.260632,21.19263,845.0381,157.9139,37.34221,15.28319
